sample_id,timestamp,orp_mV,ec_uScm,tds_mgL,turbidity_NTU,temp_C,pH,do_mgL,class
972,2026-01-04 08:55:00,97.87,27.81,14.64,34.81,23.01,6.25,9.64,Caution
654,2026-01-03 06:25:00,411.23,43.55,12.83,38.87,24.97,8.98,4.38,Caution
400,2026-01-02 09:15:00,237.93,365.57,206.28,19.98,25.55,6.63,5.38,Normal
512,2026-01-02 18:35:00,378.83,283.36,172.6,8.72,28.56,6.69,7.91,Normal
321,2026-01-02 02:40:00,356.69,295.34,184.59,15.88,27.79,6.53,8.0,Normal
20,2026-01-01 01:35:00,318.06,176.56,105.77,16.83,27.77,6.78,5.43,Normal
685,2026-01-03 09:00:00,54.71,28.61,23.55,41.29,31.2,6.03,9.71,Caution
36,2026-01-01 02:55:00,212.35,307.05,134.37,10.99,25.91,6.59,5.95,Normal
903,2026-01-04 03:10:00,436.22,570.49,352.71,35.27,31.24,8.59,9.51,Caution
2024,2026-01-08 00:35:00,-183.91,4510.15,1840.65,309.41,36.45,4.56,1.57,Severe
828,2026-01-03 20:55:00,469.0,26.9,14.93,41.3,24.61,8.84,9.9,Caution
2047,2026-01-08 02:30:00,793.55,9.94,2.06,474.99,35.34,9.56,15.31,Severe
408,2026-01-02 09:55:00,326.03,418.91,242.45,12.6,28.21,7.69,7.84,Normal
921,2026-01-04 04:40:00,95.21,25.97,2.89,29.49,31.72,8.52,4.53,Caution
538,2026-01-02 20:45:00,383.69,404.54,227.29,21.49,25.02,8.14,7.48,Normal
759,2026-01-03 15:10:00,413.67,659.43,373.96,28.33,30.26,6.14,9.2,Caution
1706,2026-01-06 22:05:00,530.02,1313.06,697.52,138.56,21.02,5.7,11.04,Warning
2107,2026-01-08 07:30:00,-228.19,2474.0,1442.6,219.66,15.67,9.88,12.57,Severe
1063,2026-01-04 16:30:00,59.75,39.12,15.41,37.33,24.55,6.26,9.72,Caution
1200,2026-01-05 03:55:00,101.85,727.86,427.22,38.82,31.06,6.13,9.86,Caution
246,2026-01-01 20:25:00,392.36,379.91,171.18,9.86,27.55,7.44,6.25,Normal
1417,2026-01-05 22:00:00,26.04,1196.52,692.87,52.23,32.59,9.09,10.66,Warning
1128,2026-01-04 21:55:00,148.38,40.14,12.39,46.1,24.49,6.09,4.47,Caution
785,2026-01-03 17:20:00,471.56,738.5,498.45,29.81,23.27,6.44,9.26,Caution
2015,2026-01-07 23:50:00,734.51,2826.24,1584.92,547.18,15.76,9.69,1.24,Severe
490,2026-01-02 16:45:00,282.86,313.75,155.06,13.24,25.69,8.16,8.64,Normal
155,2026-01-01 12:50:00,183.67,437.13,220.56,8.69,27.11,6.91,5.7,Normal
1663,2026-01-06 18:30:00,556.36,19.43,8.87,113.37,32.0,5.91,10.33,Warning
962,2026-01-04 08:05:00,426.47,821.03,415.99,25.95,24.64,6.07,9.69,Caution
1687,2026-01-06 20:30:00,527.15,16.24,3.28,64.09,33.77,5.63,3.92,Warning
854,2026-01-03 23:05:00,76.08,20.43,4.39,30.4,23.26,6.39,9.03,Caution
1312,2026-01-05 13:15:00,-42.98,14.28,6.93,84.32,22.02,9.4,3.73,Warning
626,2026-01-03 04:05:00,359.98,445.6,275.88,16.11,27.19,7.7,8.68,Normal
686,2026-01-03 09:05:00,431.18,39.25,15.02,40.36,24.21,8.72,9.07,Caution
1781,2026-01-07 04:20:00,-37.9,1081.11,619.58,112.88,33.66,9.47,2.47,Warning
570,2026-01-02 23:25:00,190.69,213.89,100.65,21.37,26.52,7.65,8.51,Normal
566,2026-01-02 23:05:00,162.17,63.33,29.94,24.75,25.71,8.23,6.46,Normal
1759,2026-01-07 02:30:00,-49.86,11.65,13.48,118.99,32.86,5.88,2.28,Warning
18,2026-01-01 01:25:00,170.68,269.0,166.18,12.78,27.41,8.42,8.13,Normal
128,2026-01-01 10:35:00,282.85,347.0,234.36,8.26,28.75,8.28,8.97,Normal
1347,2026-01-05 16:10:00,10.35,16.36,12.09,82.93,32.94,5.64,10.36,Warning
1280,2026-01-05 10:35:00,112.02,37.75,24.76,45.78,31.58,6.26,4.04,Caution
2137,2026-01-08 10:00:00,-124.61,5.8,0.0,375.95,36.47,9.99,1.43,Severe
928,2026-01-04 05:15:00,459.23,769.82,484.08,26.89,30.79,6.49,4.96,Caution
981,2026-01-04 09:40:00,86.32,35.93,18.65,34.46,31.98,8.96,9.13,Caution
253,2026-01-01 21:00:00,244.46,288.7,132.32,15.24,26.97,7.41,8.24,Normal
191,2026-01-01 15:50:00,186.86,173.04,79.16,8.4,26.79,6.85,6.91,Normal
1140,2026-01-04 22:55:00,70.1,43.46,24.12,41.8,31.01,6.46,4.58,Caution
993,2026-01-04 10:40:00,418.42,48.7,17.95,31.33,23.27,6.07,9.55,Caution
700,2026-01-03 10:15:00,480.13,937.92,542.51,31.07,31.23,6.21,4.35,Caution
1886,2026-01-07 13:05:00,834.6,7.23,0.0,492.36,17.45,5.37,1.29,Severe
607,2026-01-03 02:30:00,260.63,335.9,179.57,11.4,26.47,6.73,5.95,Normal
181,2026-01-01 15:00:00,306.5,140.84,72.94,20.21,29.56,7.64,7.15,Normal
302,2026-01-02 01:05:00,382.87,105.73,71.73,5.75,27.64,6.97,5.27,Normal
497,2026-01-02 17:20:00,266.69,495.7,323.37,24.91,25.36,7.24,5.88,Normal
1941,2026-01-07 17:40:00,-236.22,1.48,3.74,387.79,36.1,10.3,1.59,Severe
1947,2026-01-07 18:10:00,795.98,3.27,1.26,280.52,36.95,4.91,15.96,Severe
1891,2026-01-07 13:30:00,-185.36,2.87,4.29,169.16,35.66,4.77,13.11,Severe
2011,2026-01-07 23:30:00,841.55,3783.79,1839.17,540.28,37.83,4.67,15.94,Severe
1865,2026-01-07 11:20:00,867.34,2282.39,1293.53,567.07,34.0,9.93,1.44,Severe
518,2026-01-02 19:05:00,376.92,81.99,41.2,11.82,27.9,7.45,5.03,Normal
1397,2026-01-05 20:20:00,620.06,1415.28,689.28,59.76,33.49,5.68,2.68,Warning
1070,2026-01-04 17:05:00,474.07,48.97,26.78,49.89,23.53,8.68,9.83,Caution
477,2026-01-02 15:40:00,217.69,197.53,116.71,23.45,28.61,6.56,7.18,Normal
158,2026-01-01 13:05:00,387.16,309.59,142.91,20.35,27.01,6.59,6.3,Normal
1244,2026-01-05 07:35:00,101.88,35.6,21.11,36.76,31.98,6.18,4.53,Caution
1196,2026-01-05 03:35:00,484.71,44.84,26.12,33.74,31.43,6.45,9.56,Caution
17,2026-01-01 01:20:00,381.28,311.48,175.59,9.32,27.94,6.71,5.68,Normal
1536,2026-01-06 07:55:00,-1.51,12.24,11.11,114.85,20.97,9.49,10.48,Warning
1073,2026-01-04 17:20:00,446.49,24.59,24.26,30.51,23.12,6.37,9.38,Caution
2139,2026-01-08 10:10:00,-167.57,2015.34,1062.22,408.82,19.2,9.85,12.75,Severe
547,2026-01-02 21:30:00,330.04,311.9,190.36,5.82,26.52,8.33,5.62,Normal
1540,2026-01-06 08:15:00,-14.06,17.12,13.5,90.67,32.58,5.66,3.63,Warning
659,2026-01-03 06:50:00,466.59,28.31,18.96,33.49,23.72,6.08,4.7,Caution
1849,2026-01-07 10:00:00,878.15,3017.84,1374.28,421.74,34.78,9.79,1.66,Severe
1020,2026-01-04 12:55:00,443.54,48.32,26.63,30.69,24.25,6.35,4.32,Caution
1892,2026-01-07 13:35:00,854.35,3305.07,1952.12,309.38,34.03,10.47,1.83,Severe
1505,2026-01-06 05:20:00,11.0,1410.53,815.32,50.43,22.46,5.53,10.66,Warning
960,2026-01-04 07:55:00,494.63,45.81,25.5,32.2,23.56,8.8,9.57,Caution
2095,2026-01-08 06:30:00,840.77,8.76,0.0,499.5,15.79,9.86,1.87,Severe
284,2026-01-01 23:35:00,159.11,300.29,188.46,6.19,29.21,8.01,8.48,Normal
1633,2026-01-06 16:00:00,-1.72,1034.84,504.06,53.54,21.6,9.4,11.09,Warning
798,2026-01-03 18:25:00,99.31,689.8,419.77,47.12,23.32,8.6,9.41,Caution
1850,2026-01-07 10:05:00,731.19,5.84,0.0,151.26,34.61,9.57,13.93,Severe
226,2026-01-01 18:45:00,171.68,150.07,87.57,11.58,27.23,6.65,6.64,Normal
27,2026-01-01 02:10:00,295.28,139.9,76.34,20.3,27.53,6.74,7.78,Normal
2016,2026-01-07 23:55:00,-249.6,1.46,11.7,468.06,36.86,5.21,15.29,Severe
1800,2026-01-07 05:55:00,717.61,5.94,10.67,390.55,17.28,9.78,12.58,Severe
438,2026-01-02 12:25:00,379.73,389.92,183.81,15.63,29.94,7.91,8.89,Normal
2127,2026-01-08 09:10:00,839.42,4.2,2.56,470.36,36.72,4.89,1.83,Severe
1389,2026-01-05 19:40:00,516.2,1367.35,701.03,97.29,21.33,5.95,10.23,Warning
230,2026-01-01 19:05:00,385.27,125.31,63.05,16.04,27.85,6.56,5.62,Normal
38,2026-01-01 03:05:00,183.64,291.23,166.05,13.34,28.21,8.06,8.12,Normal
1694,2026-01-06 21:05:00,647.59,10.97,0.0,133.98,33.71,5.96,2.37,Warning
750,2026-01-03 14:25:00,130.45,822.19,549.86,31.97,31.98,8.96,9.13,Caution
1046,2026-01-04 15:05:00,146.19,45.81,19.49,39.03,30.68,6.35,9.36,Caution
1399,2026-01-05 20:30:00,518.65,1799.09,1053.97,84.52,33.24,9.1,11.13,Warning
470,2026-01-02 15:05:00,384.97,482.57,300.21,17.34,28.31,7.17,7.52,Normal
1927,2026-01-07 16:30:00,661.9,2980.25,1667.38,450.54,34.33,9.73,1.25,Severe
2144,2026-01-08 10:35:00,-150.82,4.38,0.0,594.54,34.26,9.94,1.92,Severe
688,2026-01-03 09:15:00,128.4,687.78,319.6,40.57,24.13,6.36,4.39,Caution
1057,2026-01-04 16:00:00,481.59,36.24,20.43,40.98,31.15,8.54,4.08,Caution
640,2026-01-03 05:15:00,72.74,45.28,21.59,40.54,24.0,8.74,9.06,Caution
1950,2026-01-07 18:25:00,-133.61,3799.5,2366.12,488.54,18.75,5.43,13.47,Severe
1219,2026-01-05 05:30:00,475.71,568.59,264.65,44.82,24.48,8.91,4.44,Caution
1159,2026-01-05 00:30:00,443.19,686.68,441.35,48.35,31.52,6.37,4.79,Caution
1416,2026-01-05 21:55:00,522.71,13.18,8.35,107.36,20.62,9.45,11.89,Warning
1528,2026-01-06 07:15:00,614.86,17.05,9.02,138.37,22.45,9.34,2.62,Warning
1884,2026-01-07 12:55:00,737.41,2084.5,888.45,348.82,18.47,5.25,14.6,Severe
1301,2026-01-05 12:20:00,110.92,711.94,425.02,35.42,23.77,6.2,9.87,Caution
2088,2026-01-08 05:55:00,-152.12,4806.03,2186.23,579.99,36.93,9.96,12.54,Severe
801,2026-01-03 18:40:00,497.38,24.87,9.8,26.4,30.99,8.87,9.26,Caution
1604,2026-01-06 13:35:00,27.71,14.05,15.08,122.38,20.5,9.41,3.87,Warning
161,2026-01-01 13:20:00,232.32,252.97,138.73,14.63,29.66,8.35,6.57,Normal
1705,2026-01-06 22:00:00,555.55,14.93,0.0,77.63,32.87,5.52,4.0,Warning
957,2026-01-04 07:40:00,129.36,28.41,16.45,45.27,30.05,6.21,4.23,Caution
1744,2026-01-07 01:15:00,634.15,1759.25,784.74,81.96,33.05,5.75,2.92,Warning
1187,2026-01-05 02:50:00,52.28,580.93,288.76,32.81,24.92,6.34,4.76,Caution
822,2026-01-03 20:25:00,412.51,31.48,19.03,46.42,30.44,8.65,9.37,Caution
1730,2026-01-07 00:05:00,16.04,13.59,7.51,132.3,21.1,5.51,10.69,Warning
1914,2026-01-07 15:25:00,823.74,8.64,12.47,527.2,18.38,9.82,13.34,Severe
878,2026-01-04 01:05:00,56.38,31.55,19.22,32.93,24.41,6.46,4.69,Caution
914,2026-01-04 04:05:00,98.71,31.61,14.37,43.24,31.89,6.1,4.41,Caution
153,2026-01-01 12:40:00,311.57,127.38,74.33,22.37,26.06,6.5,8.58,Normal
99,2026-01-01 08:10:00,253.51,192.94,79.05,2.87,28.0,8.1,5.87,Normal
2022,2026-01-08 00:25:00,-165.22,2.19,0.0,349.97,17.07,10.07,0.6,Severe
510,2026-01-02 18:25:00,358.98,133.9,70.28,6.26,25.5,6.86,8.06,Normal
1136,2026-01-04 22:35:00,467.96,22.31,16.99,30.47,31.65,8.84,9.54,Caution
1251,2026-01-05 08:10:00,130.61,667.08,395.51,30.48,31.99,8.92,9.9,Caution
1894,2026-01-07 13:45:00,799.87,7.6,13.31,271.17,16.83,10.31,1.62,Severe
104,2026-01-01 08:35:00,288.39,228.27,141.36,17.26,26.27,8.25,7.44,Normal
1446,2026-01-06 00:25:00,648.87,1046.89,599.65,111.45,33.22,9.0,11.11,Warning
1444,2026-01-06 00:15:00,-7.72,12.23,6.66,69.96,21.87,9.41,3.24,Warning
1978,2026-01-07 20:45:00,-134.08,1.44,0.0,309.34,35.39,9.73,1.4,Severe
587,2026-01-03 00:50:00,191.84,205.88,107.12,20.05,25.43,7.09,6.71,Normal
2013,2026-01-07 23:40:00,-189.92,3664.61,2056.73,534.31,17.25,4.82,2.0,Severe
1697,2026-01-06 21:20:00,-22.05,11.75,0.0,131.75,22.88,5.94,3.9,Warning
1144,2026-01-04 23:15:00,408.38,523.49,283.9,31.87,24.09,8.99,9.04,Caution
54,2026-01-01 04:25:00,343.03,364.15,161.19,21.11,29.0,6.61,8.71,Normal
152,2026-01-01 12:35:00,280.48,191.64,115.34,14.54,26.93,7.62,6.08,Normal
404,2026-01-02 09:35:00,379.79,184.97,107.25,3.76,29.49,7.14,7.25,Normal
1155,2026-01-05 00:10:00,130.95,814.49,413.87,35.77,24.69,8.9,4.52,Caution
208,2026-01-01 17:15:00,379.35,432.95,217.79,21.36,28.91,7.78,5.84,Normal
2100,2026-01-08 06:55:00,-211.45,1.1,18.34,430.14,35.96,10.25,1.76,Severe
1683,2026-01-06 20:10:00,42.96,12.96,4.62,145.21,32.82,5.51,3.99,Warning
1123,2026-01-04 21:30:00,473.8,531.64,296.24,34.03,31.41,6.33,9.72,Caution
1992,2026-01-07 21:55:00,-98.8,4049.85,2194.07,346.08,36.51,10.39,14.42,Severe
9,2026-01-01 00:40:00,225.99,63.87,30.53,11.48,27.77,7.77,7.24,Normal
1015,2026-01-04 12:30:00,76.63,763.32,443.49,35.61,23.41,8.56,9.09,Caution
2046,2026-01-08 02:25:00,-112.68,2353.6,1115.24,301.68,16.77,9.94,1.08,Severe
1061,2026-01-04 16:20:00,62.04,32.53,12.45,42.95,31.62,8.62,4.63,Caution
453,2026-01-02 13:40:00,297.26,77.82,43.02,20.73,27.99,8.43,6.66,Normal
1676,2026-01-06 19:35:00,13.4,1464.63,916.51,83.16,32.38,9.48,2.54,Warning
254,2026-01-01 21:05:00,345.71,474.08,271.19,1.53,27.11,7.19,5.4,Normal
1328,2026-01-05 14:35:00,-17.7,1564.65,738.54,88.16,33.57,5.89,2.84,Warning
897,2026-01-04 02:40:00,100.72,607.5,329.27,42.58,24.2,6.03,9.28,Caution
1973,2026-01-07 20:20:00,716.52,4697.59,2786.9,253.95,17.54,5.35,1.58,Severe
881,2026-01-04 01:20:00,141.15,998.46,534.1,41.75,24.06,8.73,4.96,Caution
1596,2026-01-06 12:55:00,532.64,1667.99,1007.01,114.59,21.11,9.29,3.25,Warning
2097,2026-01-08 06:40:00,773.72,4.71,1.95,296.2,36.98,10.33,14.62,Severe
624,2026-01-03 03:55:00,259.9,398.31,233.78,16.62,25.83,8.03,5.18,Normal
346,2026-01-02 04:45:00,338.52,209.63,116.46,16.57,29.44,8.1,5.2,Normal
1938,2026-01-07 17:25:00,-141.51,8.32,0.9,156.04,34.6,9.71,1.03,Severe
1788,2026-01-07 04:55:00,-197.49,7.42,7.64,279.05,18.87,9.58,0.97,Severe
263,2026-01-01 21:50:00,398.2,203.69,111.27,4.91,28.55,7.71,7.85,Normal
1635,2026-01-06 16:10:00,591.61,19.56,10.78,70.31,32.81,5.57,2.06,Warning
1322,2026-01-05 14:05:00,569.44,1414.41,746.28,60.37,21.6,9.18,10.94,Warning
1439,2026-01-05 23:50:00,-22.1,1787.44,1169.98,56.07,22.95,9.4,10.65,Warning
151,2026-01-01 12:30:00,271.55,167.08,92.51,11.05,25.25,6.55,7.41,Normal
473,2026-01-02 15:20:00,290.58,343.89,212.88,16.57,25.12,7.15,5.61,Normal
1803,2026-01-07 06:10:00,-89.42,2140.98,1196.81,483.39,37.6,9.99,1.9,Severe
641,2026-01-03 05:20:00,489.43,829.22,465.36,27.2,31.67,8.67,4.48,Caution
872,2026-01-04 00:35:00,479.06,36.63,25.29,34.43,30.52,6.01,4.85,Caution
2096,2026-01-08 06:35:00,-59.21,1.47,0.0,481.18,18.53,9.92,1.58,Severe
551,2026-01-02 21:50:00,226.24,131.14,61.43,15.73,25.01,6.53,7.04,Normal
2025,2026-01-08 00:40:00,890.42,5.1,2.27,511.14,16.29,4.62,15.66,Severe
929,2026-01-04 05:20:00,100.96,31.97,18.36,48.22,30.78,6.27,9.76,Caution
489,2026-01-02 16:40:00,236.5,465.32,264.14,5.98,26.09,7.36,8.47,Normal
1844,2026-01-07 09:35:00,-160.77,4.33,1.18,449.39,36.32,4.93,14.49,Severe
1735,2026-01-07 00:30:00,517.26,16.48,3.51,99.38,20.73,5.99,11.33,Warning
2056,2026-01-08 03:15:00,859.46,2430.75,1371.61,213.5,34.43,4.6,13.45,Severe
1172,2026-01-05 01:35:00,478.97,513.82,308.86,45.46,31.44,6.18,4.38,Caution
147,2026-01-01 12:10:00,337.57,259.11,125.14,9.83,28.76,7.01,7.02,Normal
1940,2026-01-07 17:35:00,797.0,3208.56,1721.16,455.83,17.62,10.13,12.78,Severe
1370,2026-01-05 18:05:00,598.54,1838.5,949.19,137.16,20.83,5.77,2.13,Warning
403,2026-01-02 09:30:00,191.06,109.65,58.97,23.9,27.59,6.72,5.4,Normal
955,2026-01-04 07:30:00,407.89,46.78,22.51,41.39,30.31,8.55,4.2,Caution
2092,2026-01-08 06:15:00,-90.13,4567.17,2136.27,427.81,16.19,10.01,15.25,Severe
660,2026-01-03 06:55:00,466.62,601.89,358.2,47.83,30.14,8.79,4.72,Caution
1795,2026-01-07 05:30:00,749.65,1.23,0.0,269.06,34.04,9.7,1.14,Severe
1373,2026-01-05 18:20:00,13.06,10.77,11.52,128.54,32.29,9.49,3.86,Warning
464,2026-01-02 14:35:00,362.76,244.11,142.15,20.67,28.19,7.45,7.06,Normal
1350,2026-01-05 16:25:00,523.77,1794.33,987.61,105.71,32.39,5.92,10.25,Warning
187,2026-01-01 15:30:00,364.06,333.98,200.98,9.34,27.14,8.06,7.55,Normal
1148,2026-01-04 23:35:00,113.64,626.61,391.96,36.25,30.26,8.63,9.07,Caution
1225,2026-01-05 06:00:00,450.02,48.77,26.8,46.22,31.75,8.86,9.64,Caution
609,2026-01-03 02:40:00,364.96,430.46,255.26,3.62,28.01,7.69,6.36,Normal
144,2026-01-01 11:55:00,369.77,93.24,46.97,4.68,29.47,7.48,5.58,Normal
752,2026-01-03 14:35:00,120.65,744.37,368.35,40.01,31.38,8.98,4.51,Caution
1535,2026-01-06 07:50:00,617.4,15.28,8.58,116.56,21.55,5.65,12.0,Warning
1931,2026-01-07 16:50:00,677.61,9.3,11.16,565.62,35.96,9.72,1.85,Severe
982,2026-01-04 09:45:00,400.85,830.03,513.88,29.25,30.67,6.14,9.78,Caution
198,2026-01-01 16:25:00,301.57,472.46,270.45,9.27,27.01,7.13,6.07,Normal
1634,2026-01-06 16:05:00,583.52,14.24,0.62,73.91,20.65,9.33,3.37,Warning
884,2026-01-04 01:35:00,93.48,889.67,434.12,35.65,23.93,6.25,4.37,Caution
1861,2026-01-07 11:00:00,-122.42,4575.84,2091.05,291.68,16.42,10.17,12.33,Severe
280,2026-01-01 23:15:00,213.64,223.66,112.43,5.73,25.3,7.09,6.48,Normal
294,2026-01-02 00:25:00,348.88,270.0,176.33,13.02,27.74,6.97,6.7,Normal
767,2026-01-03 15:50:00,411.5,43.71,31.57,35.59,31.21,8.7,9.57,Caution
401,2026-01-02 09:20:00,220.15,198.77,121.15,7.58,26.77,8.0,5.05,Normal
123,2026-01-01 10:10:00,267.19,118.79,58.01,23.1,29.09,8.48,7.97,Normal
1208,2026-01-05 04:35:00,117.64,538.59,245.32,48.86,24.34,8.68,4.9,Caution
203,2026-01-01 16:50:00,248.81,386.18,180.76,9.92,29.05,7.54,5.36,Normal
1463,2026-01-06 01:50:00,615.73,15.56,10.0,109.37,20.52,5.7,2.63,Warning
836,2026-01-03 21:35:00,84.39,20.17,12.51,49.56,24.41,6.07,9.69,Caution
247,2026-01-01 20:30:00,203.81,436.8,265.05,10.08,29.71,7.43,7.94,Normal
1440,2026-01-05 23:55:00,-47.75,1068.38,549.91,129.4,22.98,5.56,11.71,Warning
1734,2026-01-07 00:25:00,617.93,14.07,2.62,70.81,33.63,5.65,10.98,Warning
1995,2026-01-07 22:10:00,784.7,8.65,4.29,520.63,36.62,4.93,1.65,Severe
730,2026-01-03 12:45:00,480.04,34.75,22.28,31.04,24.15,8.6,4.08,Caution
1708,2026-01-06 22:15:00,-17.07,1859.77,977.36,58.58,20.15,9.08,2.7,Warning
2094,2026-01-08 06:25:00,702.64,8.62,16.2,313.11,16.02,9.95,13.65,Severe
1154,2026-01-05 00:05:00,142.82,20.94,11.98,44.23,24.07,6.2,9.92,Caution
1662,2026-01-06 18:25:00,-44.77,14.91,1.37,63.75,22.49,9.34,10.36,Warning
1427,2026-01-05 22:50:00,578.99,13.43,11.68,147.33,21.16,9.27,11.98,Warning
385,2026-01-02 08:00:00,368.71,462.23,311.05,21.41,27.73,7.41,8.68,Normal
2002,2026-01-07 22:45:00,775.25,2736.49,1608.58,363.57,16.15,9.94,1.79,Severe
1760,2026-01-07 02:35:00,522.99,18.96,8.34,60.23,33.93,5.86,10.54,Warning
855,2026-01-03 23:10:00,453.74,29.64,17.12,37.88,30.64,8.69,9.77,Caution
1590,2026-01-06 12:25:00,641.73,1046.27,511.91,94.97,33.51,5.53,2.82,Warning
220,2026-01-01 18:15:00,192.28,145.3,65.56,3.16,29.61,8.31,6.33,Normal
642,2026-01-03 05:25:00,80.18,49.74,19.51,48.49,23.65,6.03,4.59,Caution
2,2026-01-01 00:05:00,381.69,339.74,177.17,20.75,27.25,6.76,6.48,Normal
113,2026-01-01 09:20:00,270.37,481.7,245.63,16.66,26.3,7.44,5.18,Normal
699,2026-01-03 10:10:00,449.32,21.59,0.0,27.0,30.17,6.38,4.14,Caution
1105,2026-01-04 20:00:00,489.66,761.4,319.84,38.41,30.22,6.36,9.94,Caution
952,2026-01-04 07:15:00,434.27,775.74,364.34,44.75,24.69,6.05,4.66,Caution
1649,2026-01-06 17:20:00,49.35,1510.7,765.78,88.65,22.12,9.03,10.6,Warning
1637,2026-01-06 16:20:00,638.25,12.45,4.45,93.05,32.27,9.26,3.51,Warning
1990,2026-01-07 21:45:00,-242.47,7.42,4.05,239.94,19.07,10.28,1.72,Severe
1411,2026-01-05 21:30:00,-48.39,16.97,6.84,54.67,32.81,5.51,3.41,Warning
1410,2026-01-05 21:25:00,638.11,19.63,10.95,72.88,22.98,5.57,2.31,Warning
1831,2026-01-07 08:30:00,777.2,4.79,0.0,342.14,37.4,9.82,1.45,Severe
1534,2026-01-06 07:45:00,31.27,16.14,0.67,117.38,20.88,9.04,2.11,Warning
1292,2026-01-05 11:35:00,75.53,27.08,9.52,47.7,30.15,8.76,4.99,Caution
2055,2026-01-08 03:10:00,-157.6,4.24,1.82,215.51,18.75,10.0,1.58,Severe
442,2026-01-02 12:45:00,270.02,498.94,323.72,3.75,26.65,6.95,6.88,Normal
1521,2026-01-06 06:40:00,35.78,14.13,4.23,70.86,22.31,5.55,11.2,Warning
1854,2026-01-07 10:25:00,774.06,4886.44,2630.03,337.07,16.2,10.09,1.89,Severe
1137,2026-01-04 22:40:00,74.45,43.27,22.28,39.14,23.47,6.49,9.11,Caution
1716,2026-01-06 22:55:00,604.13,1987.06,1005.06,85.95,32.12,9.45,2.63,Warning
1257,2026-01-05 08:40:00,470.98,49.13,21.06,43.2,23.97,6.07,9.77,Caution
2083,2026-01-08 05:30:00,706.15,2754.89,1583.65,199.02,18.99,5.11,0.64,Severe
1632,2026-01-06 15:55:00,-39.17,1801.03,862.15,112.51,20.23,9.29,2.43,Warning
1696,2026-01-06 21:15:00,-35.9,16.2,7.57,58.73,32.92,5.59,10.14,Warning
1398,2026-01-05 20:25:00,12.87,1184.48,608.81,104.06,21.63,5.55,11.89,Warning
1851,2026-01-07 10:10:00,-169.79,2642.98,1736.3,228.64,37.4,5.2,0.71,Severe
664,2026-01-03 07:15:00,106.19,693.84,386.85,49.46,30.38,6.39,4.46,Caution
684,2026-01-03 08:55:00,453.17,22.02,16.29,47.43,30.83,6.32,9.57,Caution
1258,2026-01-05 08:45:00,83.89,45.02,18.14,35.55,23.36,8.8,9.58,Caution
1843,2026-01-07 09:30:00,857.45,8.04,13.08,537.56,15.86,10.24,0.76,Severe
2019,2026-01-08 00:10:00,818.88,2457.3,1190.67,305.96,17.87,4.78,1.26,Severe
1701,2026-01-06 21:40:00,570.29,1956.46,1203.86,120.48,22.63,9.21,11.04,Warning
318,2026-01-02 02:25:00,223.49,294.49,157.52,12.98,25.86,8.44,6.28,Normal
649,2026-01-03 06:00:00,440.59,41.37,28.37,40.67,23.47,6.1,9.92,Caution
1435,2026-01-05 23:30:00,617.3,18.19,9.48,86.85,32.25,9.12,2.27,Warning
1480,2026-01-06 03:15:00,540.11,1807.26,1165.65,120.16,22.92,5.63,11.82,Warning
710,2026-01-03 11:05:00,97.78,38.22,25.56,29.41,30.24,6.32,4.15,Caution
1383,2026-01-05 19:10:00,522.45,1791.86,971.24,126.8,21.22,9.13,11.69,Warning
1283,2026-01-05 10:50:00,139.36,47.6,34.38,31.72,31.63,6.31,4.61,Caution
1769,2026-01-07 03:20:00,29.88,1013.98,538.26,141.25,33.24,9.18,10.09,Warning
973,2026-01-04 09:00:00,87.94,623.87,370.05,36.51,23.11,6.49,4.32,Caution
628,2026-01-03 04:15:00,197.52,448.03,220.16,19.31,25.99,7.73,8.58,Normal
633,2026-01-03 04:40:00,187.38,207.5,97.3,18.22,26.12,8.47,6.95,Normal
2027,2026-01-08 00:50:00,720.23,4402.85,2027.39,204.43,36.56,10.1,13.36,Severe
1307,2026-01-05 12:50:00,67.18,535.2,302.37,27.03,31.96,6.06,4.63,Caution
1401,2026-01-05 20:40:00,610.62,13.97,14.65,115.84,20.45,9.48,10.5,Warning
1409,2026-01-05 21:20:00,612.34,1110.39,538.08,116.92,33.1,5.73,11.31,Warning
1249,2026-01-05 08:00:00,411.15,715.56,486.76,30.1,23.27,6.33,4.58,Caution
2128,2026-01-08 09:15:00,700.26,4965.58,3267.23,433.86,19.99,4.82,1.89,Severe
1255,2026-01-05 08:30:00,433.7,28.6,22.77,30.98,31.56,6.12,4.14,Caution
1497,2026-01-06 04:40:00,593.64,1701.69,857.95,60.21,33.48,9.43,11.0,Warning
1372,2026-01-05 18:15:00,580.3,14.27,16.69,129.7,22.79,5.78,2.44,Warning
1530,2026-01-06 07:25:00,46.83,1645.83,952.67,113.33,21.88,9.39,3.85,Warning
1664,2026-01-06 18:35:00,634.83,10.02,8.71,124.11,22.45,5.98,2.43,Warning
1355,2026-01-05 16:50:00,-43.22,1416.62,696.74,139.16,22.1,9.28,2.89,Warning
2102,2026-01-08 07:05:00,-190.76,3166.98,1760.57,295.15,16.95,5.34,1.99,Severe
1822,2026-01-07 07:45:00,-50.45,8.7,6.66,181.49,17.02,9.69,13.34,Severe
2116,2026-01-08 08:15:00,799.24,2901.08,1731.36,415.91,36.67,4.51,15.66,Severe
2105,2026-01-08 07:20:00,784.88,8.47,1.22,212.09,35.32,10.16,1.74,Severe
